2.63E-01;5.19E-01;2.18E-01;2.01E+03
1.56E-01;5.02E-01;3.42E-01;2.01E+03
9.54E-02;4.78E-01;4.26E-01;2.01E+03
6.23E-02;4.51E-01;4.87E-01;2.01E+03
4.04E-02;4.21E-01;5.38E-01;2.01E+03
2.74E-02;3.93E-01;5.80E-01;2.01E+03
1.94E-02;3.60E-01;6.21E-01;2.01E+03
1.37E-02;3.31E-01;6.56E-01;2.01E+03
1.04E-02;2.92E-01;6.98E-01;2.01E+03
8.10E-03;2.72E-01;7.20E-01;2.01E+03
6.60E-03;2.57E-01;7.36E-01;2.01E+03
5.95E-03;2.42E-01;7.52E-01;2.01E+03
5.15E-03;2.28E-01;7.67E-01;2.01E+03
4.85E-03;2.15E-01;7.80E-01;2.01E+03
4.40E-03;2.01E-01;7.95E-01;2.01E+03
4.10E-03;1.89E-01;8.07E-01;2.01E+03
3.85E-03;1.70E-01;8.26E-01;2.01E+03
3.80E-03;1.58E-01;8.38E-01;2.01E+03
3.55E-03;1.49E-01;8.48E-01;2.01E+03
3.15E-03;1.40E-01;8.56E-01;2.01E+03
2.85E-03;1.33E-01;8.64E-01;2.01E+03
2.55E-03;1.25E-01;8.72E-01;2.01E+03
2.60E-03;1.18E-01;8.79E-01;2.01E+03
2.30E-03;1.12E-01;8.86E-01;2.01E+03
2.20E-03;1.01E-01;8.97E-01;2.01E+03
2.20E-03;9.38E-02;9.04E-01;2.01E+03
1.90E-03;8.78E-02;9.10E-01;2.01E+03
1.80E-03;8.23E-02;9.16E-01;2.01E+03
1.60E-03;7.71E-02;9.21E-01;2.01E+03
1.50E-03;7.28E-02;9.26E-01;2.01E+03
1.40E-03;6.87E-02;9.30E-01;2.01E+03
1.30E-03;6.50E-02;9.34E-01;2.01E+03
4.85E-03;6.04E-02;9.35E-01;2.01E+03
5.30E-03;5.77E-02;9.37E-01;2.01E+03
5.20E-03;5.49E-02;9.40E-01;2.01E+03
4.20E-03;5.27E-02;9.43E-01;2.01E+03
3.90E-03;5.01E-02;9.46E-01;2.01E+03
4.05E-03;4.77E-02;9.48E-01;2.01E+03
