3.35E-01;5.31E-01;1.34E-01;2.01E+03
2.52E-01;5.31E-01;2.17E-01;2.01E+03
2.08E-01;5.12E-01;2.80E-01;2.01E+03
1.86E-01;4.85E-01;3.30E-01;2.01E+03
1.69E-01;4.54E-01;3.77E-01;2.01E+03
1.59E-01;4.23E-01;4.19E-01;2.01E+03
1.50E-01;3.92E-01;4.58E-01;2.01E+03
1.46E-01;3.60E-01;4.94E-01;2.01E+03
1.36E-01;3.13E-01;5.51E-01;2.01E+03
1.25E-01;2.81E-01;5.94E-01;2.01E+03
1.16E-01;2.58E-01;6.26E-01;2.01E+03
1.08E-01;2.39E-01;6.53E-01;2.01E+03
1.01E-01;2.20E-01;6.79E-01;2.01E+03
9.50E-02;2.03E-01;7.02E-01;2.01E+03
8.80E-02;1.87E-01;7.25E-01;2.01E+03
8.05E-02;1.73E-01;7.47E-01;2.01E+03
7.39E-02;1.47E-01;7.79E-01;2.01E+03
6.77E-02;1.33E-01;7.99E-01;2.01E+03
6.21E-02;1.23E-01;8.15E-01;2.01E+03
5.66E-02;1.14E-01;8.29E-01;2.01E+03
5.14E-02;1.06E-01;8.42E-01;2.01E+03
4.74E-02;9.84E-02;8.54E-01;2.01E+03
4.47E-02;9.14E-02;8.64E-01;2.01E+03
4.07E-02;8.54E-02;8.74E-01;2.01E+03
3.63E-02;7.11E-02;8.93E-01;2.01E+03
3.24E-02;6.42E-02;9.03E-01;2.01E+03
2.91E-02;5.94E-02;9.12E-01;2.01E+03
2.64E-02;5.60E-02;9.18E-01;2.01E+03
2.37E-02;5.25E-02;9.24E-01;2.01E+03
2.18E-02;4.92E-02;9.29E-01;2.01E+03
1.91E-02;4.68E-02;9.34E-01;2.01E+03
1.73E-02;4.37E-02;9.39E-01;2.01E+03
3.76E-02;3.99E-02;9.22E-01;2.01E+03
4.58E-02;3.76E-02;9.17E-01;2.01E+03
5.13E-02;3.51E-02;9.14E-01;2.01E+03
5.54E-02;3.31E-02;9.11E-01;2.01E+03
6.00E-02;3.13E-02;9.09E-01;2.01E+03
6.43E-02;2.96E-02;9.06E-01;2.01E+03
6.95E-02;2.84E-02;9.02E-01;2.01E+03
7.13E-02;2.70E-02;9.02E-01;2.01E+03
7.14E-02;2.41E-02;9.04E-01;2.01E+03
7.30E-02;2.28E-02;9.04E-01;2.01E+03
7.38E-02;2.17E-02;9.04E-01;2.01E+03
7.35E-02;2.09E-02;9.06E-01;2.01E+03
7.43E-02;2.03E-02;9.05E-01;2.01E+03
7.31E-02;1.92E-02;9.08E-01;2.01E+03
7.22E-02;1.83E-02;9.10E-01;2.01E+03
6.96E-02;1.76E-02;9.13E-01;2.01E+03
6.72E-02;1.56E-02;9.17E-01;2.01E+03
6.39E-02;1.41E-02;9.22E-01;2.01E+03
6.16E-02;1.33E-02;9.25E-01;2.01E+03
5.89E-02;1.30E-02;9.28E-01;2.01E+03
5.52E-02;1.21E-02;9.33E-01;2.01E+03
5.22E-02;1.19E-02;9.36E-01;2.01E+03
4.94E-02;1.14E-02;9.39E-01;2.01E+03
4.75E-02;1.07E-02;9.42E-01;2.01E+03
4.46E-02;8.75E-03;9.47E-01;2.01E+03
4.25E-02;7.85E-03;9.50E-01;2.01E+03
4.16E-02;7.05E-03;9.51E-01;2.01E+03
3.96E-02;6.15E-03;9.54E-01;2.01E+03
3.77E-02;5.90E-03;9.56E-01;2.01E+03
3.55E-02;5.55E-03;9.59E-01;2.01E+03
3.39E-02;5.20E-03;9.61E-01;2.01E+03
3.18E-02;5.00E-03;9.63E-01;2.01E+03
4.14E-02;4.65E-03;9.54E-01;2.01E+03
4.46E-02;4.10E-03;9.51E-01;2.01E+03
4.83E-02;3.70E-03;9.48E-01;2.01E+03
4.94E-02;3.45E-03;9.47E-01;2.01E+03
5.11E-02;3.15E-03;9.46E-01;2.01E+03
5.21E-02;3.00E-03;9.45E-01;2.01E+03
5.33E-02;2.60E-03;9.44E-01;2.01E+03
5.59E-02;2.40E-03;9.42E-01;2.01E+03
5.71E-02;2.30E-03;9.41E-01;2.01E+03
5.65E-02;2.05E-03;9.41E-01;2.01E+03
5.67E-02;1.70E-03;9.42E-01;2.01E+03
5.71E-02;1.55E-03;9.41E-01;2.01E+03
5.78E-02;1.40E-03;9.41E-01;2.01E+03
5.89E-02;1.35E-03;9.40E-01;2.01E+03
5.94E-02;1.25E-03;9.39E-01;2.01E+03
6.07E-02;1.20E-03;9.38E-01;2.01E+03
6.04E-02;1.05E-03;9.39E-01;2.01E+03
6.11E-02;9.00E-04;9.38E-01;2.01E+03
6.05E-02;9.00E-04;9.39E-01;2.01E+03
5.88E-02;8.00E-04;9.40E-01;2.01E+03
5.78E-02;8.00E-04;9.41E-01;2.01E+03
5.65E-02;7.00E-04;9.43E-01;2.01E+03
5.51E-02;7.00E-04;9.44E-01;2.01E+03
5.36E-02;6.50E-04;9.46E-01;2.01E+03
5.30E-02;5.50E-04;9.47E-01;2.01E+03
5.09E-02;5.00E-04;9.49E-01;2.01E+03
4.85E-02;4.50E-04;9.51E-01;2.01E+03
4.61E-02;4.50E-04;9.53E-01;2.01E+03
4.45E-02;4.50E-04;9.55E-01;2.01E+03
4.29E-02;4.50E-04;9.57E-01;2.01E+03
4.11E-02;4.50E-04;9.58E-01;2.01E+03
3.93E-02;4.50E-04;9.60E-01;2.01E+03
4.45E-02;4.50E-04;9.55E-01;2.01E+03
4.62E-02;4.50E-04;9.53E-01;2.01E+03
4.72E-02;4.50E-04;9.52E-01;2.01E+03
4.71E-02;4.50E-04;9.53E-01;2.01E+03
4.72E-02;4.50E-04;9.52E-01;2.01E+03
4.90E-02;4.00E-04;9.51E-01;2.01E+03
4.78E-02;4.00E-04;9.52E-01;2.01E+03
4.86E-02;3.50E-04;9.51E-01;2.01E+03
4.95E-02;3.50E-04;9.50E-01;2.01E+03
5.14E-02;3.50E-04;9.48E-01;2.01E+03
5.18E-02;2.50E-04;9.48E-01;2.01E+03
5.31E-02;2.50E-04;9.47E-01;2.01E+03
5.40E-02;2.50E-04;9.46E-01;2.01E+03
5.48E-02;2.50E-04;9.45E-01;2.01E+03
5.56E-02;2.50E-04;9.44E-01;2.01E+03
5.56E-02;1.50E-04;9.44E-01;2.01E+03
5.66E-02;1.50E-04;9.43E-01;2.01E+03
5.54E-02;1.50E-04;9.44E-01;2.01E+03
5.59E-02;1.50E-04;9.44E-01;2.01E+03
5.71E-02;1.50E-04;9.43E-01;2.01E+03
5.85E-02;1.50E-04;9.41E-01;2.01E+03
5.65E-02;1.00E-04;9.43E-01;2.01E+03
5.61E-02;1.00E-04;9.44E-01;2.01E+03
5.58E-02;1.00E-04;9.44E-01;2.01E+03
5.56E-02;1.00E-04;9.44E-01;2.01E+03
5.36E-02;1.00E-04;9.46E-01;2.01E+03
5.20E-02;1.00E-04;9.48E-01;2.01E+03
5.04E-02;1.00E-04;9.50E-01;2.01E+03
4.91E-02;1.00E-04;9.51E-01;2.01E+03
4.75E-02;1.00E-04;9.52E-01;2.01E+03
4.62E-02;1.00E-04;9.54E-01;2.01E+03
4.49E-02;5.00E-05;9.55E-01;2.01E+03
4.91E-02;5.00E-05;9.51E-01;2.01E+03
5.18E-02;5.00E-05;9.48E-01;2.01E+03
