2.98E-01;5.02E-01;2.00E-01;2.01E+03
1.98E-01;4.82E-01;3.20E-01;2.01E+03
1.47E-01;4.53E-01;4.00E-01;2.01E+03
1.16E-01;4.23E-01;4.61E-01;2.01E+03
9.14E-02;3.95E-01;5.14E-01;2.01E+03
7.61E-02;3.59E-01;5.65E-01;2.01E+03
6.74E-02;3.26E-01;6.07E-01;2.01E+03
6.10E-02;2.92E-01;6.47E-01;2.01E+03
5.07E-02;2.61E-01;6.88E-01;2.01E+03
4.34E-02;2.41E-01;7.16E-01;2.01E+03
3.81E-02;2.24E-01;7.38E-01;2.01E+03
3.49E-02;2.10E-01;7.55E-01;2.01E+03
3.16E-02;1.96E-01;7.72E-01;2.01E+03
2.99E-02;1.83E-01;7.87E-01;2.01E+03
2.77E-02;1.71E-01;8.02E-01;2.01E+03
2.60E-02;1.59E-01;8.15E-01;2.01E+03
2.34E-02;1.43E-01;8.34E-01;2.01E+03
2.13E-02;1.34E-01;8.45E-01;2.01E+03
1.97E-02;1.25E-01;8.55E-01;2.01E+03
1.75E-02;1.16E-01;8.66E-01;2.01E+03
1.60E-02;1.07E-01;8.77E-01;2.01E+03
1.55E-02;9.95E-02;8.85E-01;2.01E+03
1.41E-02;9.24E-02;8.94E-01;2.01E+03
1.29E-02;8.57E-02;9.02E-01;2.01E+03
1.13E-02;7.89E-02;9.10E-01;2.01E+03
1.00E-02;7.38E-02;9.16E-01;2.01E+03
9.35E-03;6.92E-02;9.21E-01;2.01E+03
8.30E-03;6.43E-02;9.27E-01;2.01E+03
7.85E-03;6.01E-02;9.32E-01;2.01E+03
7.30E-03;5.68E-02;9.36E-01;2.01E+03
6.70E-03;5.35E-02;9.40E-01;2.01E+03
6.50E-03;5.08E-02;9.43E-01;2.01E+03
2.71E-02;4.84E-02;9.25E-01;2.01E+03
2.75E-02;4.51E-02;9.27E-01;2.01E+03
2.53E-02;4.28E-02;9.32E-01;2.01E+03
2.57E-02;4.09E-02;9.33E-01;2.01E+03
2.51E-02;3.90E-02;9.36E-01;2.01E+03
2.67E-02;3.71E-02;9.36E-01;2.01E+03
2.69E-02;3.55E-02;9.38E-01;2.01E+03
2.74E-02;3.32E-02;9.39E-01;2.01E+03
2.55E-02;3.01E-02;9.44E-01;2.01E+03
2.46E-02;2.86E-02;9.47E-01;2.01E+03
2.47E-02;2.67E-02;9.49E-01;2.01E+03
2.33E-02;2.50E-02;9.52E-01;2.01E+03
2.26E-02;2.35E-02;9.54E-01;2.01E+03
2.21E-02;2.20E-02;9.56E-01;2.01E+03
2.09E-02;2.03E-02;9.59E-01;2.01E+03
2.08E-02;1.90E-02;9.60E-01;2.01E+03
1.97E-02;1.75E-02;9.63E-01;2.01E+03
1.82E-02;1.61E-02;9.66E-01;2.01E+03
1.82E-02;1.57E-02;9.66E-01;2.01E+03
1.72E-02;1.45E-02;9.68E-01;2.01E+03
1.68E-02;1.37E-02;9.70E-01;2.01E+03
1.54E-02;1.28E-02;9.72E-01;2.01E+03
1.49E-02;1.21E-02;9.73E-01;2.01E+03
1.43E-02;1.15E-02;9.74E-01;2.01E+03
1.37E-02;1.06E-02;9.76E-01;2.01E+03
1.23E-02;1.00E-02;9.78E-01;2.01E+03
1.16E-02;9.45E-03;9.79E-01;2.01E+03
1.09E-02;8.60E-03;9.81E-01;2.01E+03
9.95E-03;8.10E-03;9.82E-01;2.01E+03
9.55E-03;7.45E-03;9.83E-01;2.01E+03
9.00E-03;6.95E-03;9.84E-01;2.01E+03
8.30E-03;6.65E-03;9.85E-01;2.01E+03
2.17E-02;6.35E-03;9.72E-01;2.01E+03
2.82E-02;5.80E-03;9.66E-01;2.01E+03
2.83E-02;5.35E-03;9.66E-01;2.01E+03
2.57E-02;5.05E-03;9.69E-01;2.01E+03
2.42E-02;4.75E-03;9.71E-01;2.01E+03
2.34E-02;4.55E-03;9.72E-01;2.01E+03
2.26E-02;4.15E-03;9.73E-01;2.01E+03
2.25E-02;3.65E-03;9.74E-01;2.01E+03
2.30E-02;3.45E-03;9.74E-01;2.01E+03
2.15E-02;3.40E-03;9.75E-01;2.01E+03
1.97E-02;3.35E-03;9.77E-01;2.01E+03
2.02E-02;3.25E-03;9.77E-01;2.01E+03
2.02E-02;3.20E-03;9.77E-01;2.01E+03
1.98E-02;3.05E-03;9.77E-01;2.01E+03
1.97E-02;3.00E-03;9.77E-01;2.01E+03
1.97E-02;2.65E-03;9.78E-01;2.01E+03
1.88E-02;2.40E-03;9.79E-01;2.01E+03
1.85E-02;2.20E-03;9.79E-01;2.01E+03
1.72E-02;2.10E-03;9.81E-01;2.01E+03
1.70E-02;2.00E-03;9.81E-01;2.01E+03
1.66E-02;1.90E-03;9.82E-01;2.01E+03
1.68E-02;1.85E-03;9.81E-01;2.01E+03
1.67E-02;1.80E-03;9.82E-01;2.01E+03
1.57E-02;1.75E-03;9.83E-01;2.01E+03
1.59E-02;1.70E-03;9.82E-01;2.01E+03
1.53E-02;1.65E-03;9.83E-01;2.01E+03
1.49E-02;1.60E-03;9.84E-01;2.01E+03
1.48E-02;1.50E-03;9.84E-01;2.01E+03
1.37E-02;1.50E-03;9.85E-01;2.01E+03
1.25E-02;1.35E-03;9.86E-01;2.01E+03
1.20E-02;1.25E-03;9.87E-01;2.01E+03
1.15E-02;1.20E-03;9.87E-01;2.01E+03
2.24E-02;1.20E-03;9.76E-01;2.01E+03
2.77E-02;1.20E-03;9.71E-01;2.01E+03
2.83E-02;1.15E-03;9.71E-01;2.01E+03
2.74E-02;1.10E-03;9.72E-01;2.01E+03
2.63E-02;1.00E-03;9.73E-01;2.01E+03
2.67E-02;1.00E-03;9.72E-01;2.01E+03
2.40E-02;9.50E-04;9.75E-01;2.01E+03
2.19E-02;8.50E-04;9.77E-01;2.01E+03
2.07E-02;8.50E-04;9.78E-01;2.01E+03
2.03E-02;8.00E-04;9.79E-01;2.01E+03
1.97E-02;8.00E-04;9.80E-01;2.01E+03
1.87E-02;8.00E-04;9.80E-01;2.01E+03
1.76E-02;7.00E-04;9.82E-01;2.01E+03
1.74E-02;4.50E-04;9.82E-01;2.01E+03
1.67E-02;4.50E-04;9.83E-01;2.01E+03
1.58E-02;4.50E-04;9.84E-01;2.01E+03
1.55E-02;3.50E-04;9.84E-01;2.01E+03
1.63E-02;3.00E-04;9.83E-01;2.01E+03
1.55E-02;2.00E-04;9.84E-01;2.01E+03
1.63E-02;2.00E-04;9.84E-01;2.01E+03
1.57E-02;2.00E-04;9.84E-01;2.01E+03
1.55E-02;1.50E-04;9.84E-01;2.01E+03
1.53E-02;1.50E-04;9.85E-01;2.01E+03
1.56E-02;1.50E-04;9.84E-01;2.01E+03
1.47E-02;1.50E-04;9.85E-01;2.01E+03
1.48E-02;1.50E-04;9.85E-01;2.01E+03
1.45E-02;1.50E-04;9.85E-01;2.01E+03
1.43E-02;1.50E-04;9.86E-01;2.01E+03
1.37E-02;1.50E-04;9.86E-01;2.01E+03
1.27E-02;1.50E-04;9.87E-01;2.01E+03
1.23E-02;1.50E-04;9.88E-01;2.01E+03
1.20E-02;1.50E-04;9.88E-01;2.01E+03
2.04E-02;1.00E-04;9.80E-01;2.01E+03
2.50E-02;1.00E-04;9.75E-01;2.01E+03
2.80E-02;1.00E-04;9.72E-01;2.01E+03
2.72E-02;1.00E-04;9.73E-01;2.01E+03
2.63E-02;1.00E-04;9.74E-01;2.01E+03
2.38E-02;1.00E-04;9.76E-01;2.01E+03
2.42E-02;5.00E-05;9.76E-01;2.01E+03
2.31E-02;5.00E-05;9.77E-01;2.01E+03
2.07E-02;5.00E-05;9.79E-01;2.01E+03
2.00E-02;5.00E-05;9.80E-01;2.01E+03
1.86E-02;5.00E-05;9.81E-01;2.01E+03
1.76E-02;5.00E-05;9.82E-01;2.01E+03
1.71E-02;5.00E-05;9.83E-01;2.01E+03
1.70E-02;5.00E-05;9.83E-01;2.01E+03
1.67E-02;5.00E-05;9.83E-01;2.01E+03
1.65E-02;5.00E-05;9.83E-01;2.01E+03
1.67E-02;5.00E-05;9.83E-01;2.01E+03
1.56E-02;5.00E-05;9.84E-01;2.01E+03
1.54E-02;5.00E-05;9.85E-01;2.01E+03
1.49E-02;5.00E-05;9.85E-01;2.01E+03
1.50E-02;5.00E-05;9.85E-01;2.01E+03
1.54E-02;0.00E+00;9.85E-01;2.01E+03
