2.250000000000000000e+04,4.000000000000000000e+04,9.995117187500000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.993143852466788667e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.990487018662414630e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.986956384990464721e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.982325192358468485e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.976328313667757902e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.968661710946261883e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.958983586088956508e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.946917484145709022e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.932057505718985340e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.913975653922949277e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.892231191894235963e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.866381732617835223e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.835995638985192636e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.800665193287367583e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.760019914174870064e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.713739363945052901e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.661564803329273127e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.603309112958681362e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.538864503775740741e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.468207672443657066e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.391402209588664118e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.308598225084875594e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.220029302958938933e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.126007028284907574e+04
2.250000000000000000e+04,4.000000000000000000e+04,9.026913431941179442e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.923191771811700892e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.815336109604302328e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.703880152387988346e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.589385810858351761e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.472431887333196937e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.353603251417857246e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.233480796132251271e+04
2.250000000000000000e+04,4.000000000000000000e+04,8.112632397628683248e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.991605032259700238e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.870918139515207440e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.751058261027261324e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.632474936212357716e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.515577795048199187e+04
2.250000000000000000e+04,4.000000000000000000e+04,7.400734758072541445e+04
