2.64E-01;5.34E-01;2.02E-01;2.01E+03
1.59E-01;5.24E-01;3.17E-01;2.01E+03
1.05E-01;5.05E-01;3.91E-01;2.01E+03
6.82E-02;4.79E-01;4.53E-01;2.01E+03
5.03E-02;4.51E-01;4.99E-01;2.01E+03
3.66E-02;4.22E-01;5.42E-01;2.01E+03
2.90E-02;3.92E-01;5.78E-01;2.01E+03
1.99E-02;3.67E-01;6.13E-01;2.01E+03
1.61E-02;3.25E-01;6.59E-01;2.01E+03
1.33E-02;3.04E-01;6.83E-01;2.01E+03
1.14E-02;2.88E-01;7.01E-01;2.01E+03
8.95E-03;2.71E-01;7.20E-01;2.01E+03
8.15E-03;2.57E-01;7.35E-01;2.01E+03
7.45E-03;2.44E-01;7.49E-01;2.01E+03
7.60E-03;2.29E-01;7.64E-01;2.01E+03
7.20E-03;2.13E-01;7.79E-01;2.01E+03
7.15E-03;1.88E-01;8.05E-01;2.01E+03
6.50E-03;1.75E-01;8.19E-01;2.01E+03
6.30E-03;1.65E-01;8.28E-01;2.01E+03
5.70E-03;1.55E-01;8.39E-01;2.01E+03
5.20E-03;1.46E-01;8.49E-01;2.01E+03
4.85E-03;1.38E-01;8.57E-01;2.01E+03
4.40E-03;1.30E-01;8.66E-01;2.01E+03
3.30E-03;1.22E-01;8.74E-01;2.01E+03
2.70E-03;1.09E-01;8.88E-01;2.01E+03
2.30E-03;1.02E-01;8.96E-01;2.01E+03
1.70E-03;9.52E-02;9.03E-01;2.01E+03
1.60E-03;8.99E-02;9.09E-01;2.01E+03
1.50E-03;8.52E-02;9.13E-01;2.01E+03
1.55E-03;8.00E-02;9.18E-01;2.01E+03
1.50E-03;7.56E-02;9.23E-01;2.01E+03
1.45E-03;7.17E-02;9.27E-01;2.01E+03
4.05E-03;6.75E-02;9.28E-01;2.01E+03
5.35E-03;6.39E-02;9.31E-01;2.01E+03
5.00E-03;6.08E-02;9.34E-01;2.01E+03
5.30E-03;5.73E-02;9.37E-01;2.01E+03
5.85E-03;5.41E-02;9.40E-01;2.01E+03
5.70E-03;5.17E-02;9.43E-01;2.01E+03
5.60E-03;4.93E-02;9.45E-01;2.01E+03
6.30E-03;4.65E-02;9.47E-01;2.01E+03
6.30E-03;4.07E-02;9.53E-01;2.01E+03
5.05E-03;3.76E-02;9.57E-01;2.01E+03
4.50E-03;3.53E-02;9.60E-01;2.01E+03
4.65E-03;3.34E-02;9.62E-01;2.01E+03
4.30E-03;3.17E-02;9.64E-01;2.01E+03
4.00E-03;3.03E-02;9.66E-01;2.01E+03
4.00E-03;2.85E-02;9.68E-01;2.01E+03
4.00E-03;2.72E-02;9.69E-01;2.01E+03
4.50E-03;2.39E-02;9.72E-01;2.01E+03
4.10E-03;2.20E-02;9.74E-01;2.01E+03
3.95E-03;2.09E-02;9.75E-01;2.01E+03
3.75E-03;1.98E-02;9.77E-01;2.01E+03
3.45E-03;1.89E-02;9.78E-01;2.01E+03
3.25E-03;1.75E-02;9.79E-01;2.01E+03
3.10E-03;1.70E-02;9.80E-01;2.01E+03
2.80E-03;1.62E-02;9.81E-01;2.01E+03
2.45E-03;1.46E-02;9.83E-01;2.01E+03
2.35E-03;1.35E-02;9.84E-01;2.01E+03
2.55E-03;1.29E-02;9.85E-01;2.01E+03
2.30E-03;1.25E-02;9.85E-01;2.01E+03
2.15E-03;1.20E-02;9.86E-01;2.01E+03
2.05E-03;1.17E-02;9.86E-01;2.01E+03
1.85E-03;1.13E-02;9.87E-01;2.01E+03
1.85E-03;1.09E-02;9.87E-01;2.01E+03
3.85E-03;1.10E-02;9.85E-01;2.01E+03
4.70E-03;1.02E-02;9.85E-01;2.01E+03
4.30E-03;9.65E-03;9.86E-01;2.01E+03
4.20E-03;9.65E-03;9.86E-01;2.01E+03
4.15E-03;9.15E-03;9.87E-01;2.01E+03
4.65E-03;9.20E-03;9.86E-01;2.01E+03
5.20E-03;9.15E-03;9.86E-01;2.01E+03
4.85E-03;8.90E-03;9.86E-01;2.01E+03
5.15E-03;7.95E-03;9.87E-01;2.01E+03
4.40E-03;7.30E-03;9.88E-01;2.01E+03
4.25E-03;6.85E-03;9.89E-01;2.01E+03
3.85E-03;6.55E-03;9.90E-01;2.01E+03
3.90E-03;6.35E-03;9.90E-01;2.01E+03
4.10E-03;5.90E-03;9.90E-01;2.01E+03
4.25E-03;5.75E-03;9.90E-01;2.01E+03
3.85E-03;5.50E-03;9.91E-01;2.01E+03
3.90E-03;4.55E-03;9.92E-01;2.01E+03
4.30E-03;4.30E-03;9.91E-01;2.01E+03
4.40E-03;4.20E-03;9.91E-01;2.01E+03
4.45E-03;3.80E-03;9.92E-01;2.01E+03
4.15E-03;3.50E-03;9.92E-01;2.01E+03
3.90E-03;3.30E-03;9.93E-01;2.01E+03
3.55E-03;3.05E-03;9.93E-01;2.01E+03
4.00E-03;2.95E-03;9.93E-01;2.01E+03
4.00E-03;2.55E-03;9.93E-01;2.01E+03
3.70E-03;2.40E-03;9.94E-01;2.01E+03
3.45E-03;2.25E-03;9.94E-01;2.01E+03
3.05E-03;2.20E-03;9.95E-01;2.01E+03
2.70E-03;2.15E-03;9.95E-01;2.01E+03
2.40E-03;2.00E-03;9.96E-01;2.01E+03
2.25E-03;2.00E-03;9.96E-01;2.01E+03
2.10E-03;2.00E-03;9.96E-01;2.01E+03
3.75E-03;1.70E-03;9.95E-01;2.01E+03
4.85E-03;1.80E-03;9.93E-01;2.01E+03
5.85E-03;1.80E-03;9.92E-01;2.01E+03
4.60E-03;1.75E-03;9.94E-01;2.01E+03
4.60E-03;1.70E-03;9.94E-01;2.01E+03
4.85E-03;1.70E-03;9.93E-01;2.01E+03
4.30E-03;1.65E-03;9.94E-01;2.01E+03
4.85E-03;1.55E-03;9.94E-01;2.01E+03
5.35E-03;1.45E-03;9.93E-01;2.01E+03
5.05E-03;1.45E-03;9.93E-01;2.01E+03
4.80E-03;1.50E-03;9.94E-01;2.01E+03
4.95E-03;1.40E-03;9.94E-01;2.01E+03
4.85E-03;1.35E-03;9.94E-01;2.01E+03
4.35E-03;1.30E-03;9.94E-01;2.01E+03
4.35E-03;1.30E-03;9.94E-01;2.01E+03
4.00E-03;1.30E-03;9.95E-01;2.01E+03
4.40E-03;7.00E-04;9.95E-01;2.01E+03
3.75E-03;5.00E-04;9.96E-01;2.01E+03
3.65E-03;5.00E-04;9.96E-01;2.01E+03
3.50E-03;5.00E-04;9.96E-01;2.01E+03
3.50E-03;3.50E-04;9.96E-01;2.01E+03
3.50E-03;3.50E-04;9.96E-01;2.01E+03
3.70E-03;3.00E-04;9.96E-01;2.01E+03
4.05E-03;3.00E-04;9.96E-01;2.01E+03
4.50E-03;2.50E-04;9.95E-01;2.01E+03
4.05E-03;2.00E-04;9.96E-01;2.01E+03
3.95E-03;1.50E-04;9.96E-01;2.01E+03
3.65E-03;1.50E-04;9.96E-01;2.01E+03
3.35E-03;1.00E-04;9.97E-01;2.01E+03
3.15E-03;5.00E-05;9.97E-01;2.01E+03
3.05E-03;5.00E-05;9.97E-01;2.01E+03
3.00E-03;0.00E+00;9.97E-01;2.01E+03
4.10E-03;0.00E+00;9.96E-01;2.01E+03
5.20E-03;0.00E+00;9.95E-01;2.01E+03
4.65E-03;0.00E+00;9.95E-01;2.01E+03
4.90E-03;0.00E+00;9.95E-01;2.01E+03
4.35E-03;0.00E+00;9.96E-01;2.01E+03
4.10E-03;0.00E+00;9.96E-01;2.01E+03
4.25E-03;0.00E+00;9.96E-01;2.01E+03
4.10E-03;0.00E+00;9.96E-01;2.01E+03
4.40E-03;0.00E+00;9.96E-01;2.01E+03
4.95E-03;0.00E+00;9.95E-01;2.01E+03
4.40E-03;0.00E+00;9.96E-01;2.01E+03
3.95E-03;0.00E+00;9.96E-01;2.01E+03
3.70E-03;0.00E+00;9.96E-01;2.01E+03
3.90E-03;0.00E+00;9.96E-01;2.01E+03
3.60E-03;0.00E+00;9.96E-01;2.01E+03
3.75E-03;0.00E+00;9.96E-01;2.01E+03
3.95E-03;0.00E+00;9.96E-01;2.01E+03
4.10E-03;0.00E+00;9.96E-01;2.01E+03
3.95E-03;0.00E+00;9.96E-01;2.01E+03
4.00E-03;0.00E+00;9.96E-01;2.01E+03
3.75E-03;0.00E+00;9.96E-01;2.01E+03
3.45E-03;0.00E+00;9.97E-01;2.01E+03
