3.901000000000000023e-01,5.254000000000000892e-01,8.449999999999999178e-02,2.005000000000000000e+03
2.779999999999999694e-01,5.501999999999999114e-01,1.718000000000000083e-01,2.005000000000000000e+03
2.535000000000000031e-01,5.496999999999999664e-01,1.968000000000000027e-01,2.005000000000000000e+03
1.982999999999999763e-01,5.542999999999999039e-01,2.473999999999999810e-01,2.005000000000000000e+03
1.568999999999999839e-01,5.561000000000000387e-01,2.870000000000000329e-01,2.005000000000000000e+03
1.480000000000000204e-01,5.511000000000000343e-01,3.009000000000000008e-01,2.005000000000000000e+03
1.217000000000000026e-01,5.480999999999999206e-01,3.301999999999999380e-01,2.005000000000000000e+03
9.559999999999999054e-02,5.432000000000001272e-01,3.611999999999999655e-01,2.005000000000000000e+03
8.970000000000000195e-02,5.351000000000000201e-01,3.752000000000000890e-01,2.005000000000000000e+03
7.730000000000000759e-02,5.300000000000000266e-01,3.927000000000000490e-01,2.005000000000000000e+03
6.209999999999998854e-02,5.231000000000001204e-01,4.147999999999999465e-01,2.005000000000000000e+03
5.939999999999999447e-02,5.162999999999999812e-01,4.243000000000000105e-01,2.005000000000000000e+03
5.120000000000000245e-02,5.089000000000000190e-01,4.399000000000000132e-01,2.005000000000000000e+03
4.390000000000000846e-02,5.011999999999999789e-01,4.549000000000001376e-01,2.005000000000000000e+03
4.180000000000000382e-02,4.945000000000000506e-01,4.637000000000000566e-01,2.005000000000000000e+03
3.629999999999999893e-02,4.861000000000000876e-01,4.776000000000000800e-01,2.005000000000000000e+03
3.059999999999999873e-02,4.792999999999999483e-01,4.900999999999999801e-01,2.005000000000000000e+03
2.909999999999999740e-02,4.719999999999999751e-01,4.989000000000000101e-01,2.005000000000000000e+03
2.690000000000000030e-02,4.642000000000000570e-01,5.089000000000000190e-01,2.005000000000000000e+03
2.320000000000000187e-02,4.551999999999999380e-01,5.216000000000000636e-01,2.005000000000000000e+03
2.230000000000000385e-02,4.451000000000000512e-01,5.326000000000000734e-01,2.005000000000000000e+03
1.959999999999999937e-02,4.371999999999999775e-01,5.431999999999999051e-01,2.005000000000000000e+03
1.710000000000000062e-02,4.284000000000000030e-01,5.544999999999999929e-01,2.005000000000000000e+03
1.619999999999999912e-02,4.206000000000000294e-01,5.631999999999999229e-01,2.005000000000000000e+03
1.549999999999999989e-02,4.133000000000000007e-01,5.711999999999999300e-01,2.005000000000000000e+03
1.479999999999999892e-02,4.052000000000000601e-01,5.799999999999999600e-01,2.005000000000000000e+03
1.459999999999999840e-02,3.963999999999999746e-01,5.890000000000000790e-01,2.005000000000000000e+03
1.280000000000000061e-02,3.903000000000000358e-01,5.968999999999999861e-01,2.005000000000000000e+03
1.219999999999999904e-02,3.702000000000000290e-01,6.176000000000000378e-01,2.005000000000000000e+03
1.209999999999999964e-02,3.522000000000000131e-01,6.356999999999999318e-01,2.005000000000000000e+03
1.120000000000000162e-02,3.441999999999999504e-01,6.446000000000000618e-01,2.005000000000000000e+03
1.010000000000000134e-02,3.341999999999999416e-01,6.556999999999999496e-01,2.005000000000000000e+03
9.700000000000000289e-03,3.240999999999999992e-01,6.662000000000000144e-01,2.005000000000000000e+03
9.299999999999999239e-03,3.194000000000000172e-01,6.713000000000000078e-01,2.005000000000000000e+03
9.299999999999999239e-03,3.121999999999999775e-01,6.784999999999999920e-01,2.005000000000000000e+03
8.999999999999999320e-03,3.068000000000000171e-01,6.842000000000000304e-01,2.005000000000000000e+03
8.399999999999999481e-03,3.019999999999999907e-01,6.895999999999999908e-01,2.005000000000000000e+03
7.699999999999998512e-03,2.966000000000000303e-01,6.956999999999999851e-01,2.005000000000000000e+03
7.699999999999998512e-03,2.919000000000000483e-01,7.004000000000000226e-01,2.005000000000000000e+03
6.800000000000000488e-03,2.871999999999999553e-01,7.060000000000000719e-01,2.005000000000000000e+03
6.300000000000000044e-03,2.820999999999999619e-01,7.116000000000000103e-01,2.005000000000000000e+03
5.899999999999999863e-03,2.773999999999999799e-01,7.167000000000000037e-01,2.005000000000000000e+03
5.599999999999999076e-03,2.733999999999999764e-01,7.210000000000000853e-01,2.005000000000000000e+03
5.499999999999999681e-03,2.694000000000000283e-01,7.250999999999999668e-01,2.005000000000000000e+03
5.400000000000000286e-03,2.641000000000000014e-01,7.304999999999999272e-01,2.005000000000000000e+03
5.200000000000000629e-03,2.599999999999999534e-01,7.348000000000000087e-01,2.005000000000000000e+03
5.000000000000000104e-03,2.556000000000000494e-01,7.394000000000000572e-01,2.005000000000000000e+03
5.000000000000000104e-03,2.511999999999999789e-01,7.438000000000000167e-01,2.005000000000000000e+03
4.899999999999999842e-03,2.467999999999999916e-01,7.483000000000000762e-01,2.005000000000000000e+03
4.800000000000000447e-03,2.435999999999999832e-01,7.516000000000000458e-01,2.005000000000000000e+03
4.600000000000000790e-03,2.392999999999999849e-01,7.560999999999999943e-01,2.005000000000000000e+03
4.500000000000000527e-03,2.351999999999999924e-01,7.602999999999999758e-01,2.005000000000000000e+03
4.200000000000000608e-03,2.318000000000000060e-01,7.640000000000000124e-01,2.005000000000000000e+03
4.100000000000000346e-03,2.270000000000000073e-01,7.689000000000000279e-01,2.005000000000000000e+03
4.100000000000000346e-03,2.224000000000000143e-01,7.735000000000000764e-01,2.005000000000000000e+03
4.200000000000000608e-03,2.192000000000000060e-01,7.765999999999999570e-01,2.005000000000000000e+03
4.000000000000000083e-03,2.093999999999999750e-01,7.865999999999999659e-01,2.005000000000000000e+03
3.700000000000000597e-03,1.985999999999999988e-01,7.976999999999999647e-01,2.005000000000000000e+03
3.500000000000000507e-03,1.940999999999999948e-01,8.024000000000001132e-01,2.005000000000000000e+03
3.500000000000000507e-03,1.879000000000000115e-01,8.085999999999999854e-01,2.005000000000000000e+03
3.299999999999999982e-03,1.830999999999999850e-01,8.135999999999998789e-01,2.005000000000000000e+03
3.000000000000000062e-03,1.789000000000000035e-01,8.181000000000000494e-01,2.005000000000000000e+03
3.000000000000000062e-03,1.759000000000000008e-01,8.211000000000000520e-01,2.005000000000000000e+03
3.000000000000000062e-03,1.736000000000000043e-01,8.234000000000000208e-01,2.005000000000000000e+03
2.799999999999999538e-03,1.708000000000000074e-01,8.263999999999999124e-01,2.005000000000000000e+03
2.799999999999999538e-03,1.674999999999999822e-01,8.296999999999998820e-01,2.005000000000000000e+03
2.600000000000000314e-03,1.646999999999999853e-01,8.326999999999999957e-01,2.005000000000000000e+03
2.500000000000000052e-03,1.629000000000000170e-01,8.346000000000000085e-01,2.005000000000000000e+03
2.400000000000000223e-03,1.603999999999999870e-01,8.371999999999999442e-01,2.005000000000000000e+03
2.400000000000000223e-03,1.577999999999999958e-01,8.397999999999999909e-01,2.005000000000000000e+03
2.099999999999999870e-03,1.547999999999999932e-01,8.431000000000000716e-01,2.005000000000000000e+03
2.000000000000000475e-03,1.534999999999999976e-01,8.445000000000000284e-01,2.005000000000000000e+03
2.199999999999999699e-03,1.509999999999999676e-01,8.467999999999999972e-01,2.005000000000000000e+03
2.199999999999999699e-03,1.484000000000000041e-01,8.493999999999999329e-01,2.005000000000000000e+03
2.500000000000000052e-03,1.460999999999999799e-01,8.514000000000001567e-01,2.005000000000000000e+03
2.299999999999999961e-03,1.440999999999999781e-01,8.535999999999999144e-01,2.005000000000000000e+03
2.199999999999999699e-03,1.411000000000000032e-01,8.567000000000000171e-01,2.005000000000000000e+03
2.199999999999999699e-03,1.393999999999999961e-01,8.583999999999999408e-01,2.005000000000000000e+03
2.000000000000000475e-03,1.374000000000000221e-01,8.606000000000000316e-01,2.005000000000000000e+03
2.000000000000000475e-03,1.349999999999999811e-01,8.630000000000001004e-01,2.005000000000000000e+03
1.800000000000000168e-03,1.330999999999999961e-01,8.651000000000002021e-01,2.005000000000000000e+03
1.900000000000000213e-03,1.305000000000000049e-01,8.676000000000000378e-01,2.005000000000000000e+03
2.000000000000000042e-03,1.290000000000000036e-01,8.689999999999999947e-01,2.005000000000000000e+03
1.800000000000000168e-03,1.271999999999999797e-01,8.710000000000001075e-01,2.005000000000000000e+03
1.800000000000000168e-03,1.212000000000000161e-01,8.770000000000001128e-01,2.005000000000000000e+03
1.800000000000000168e-03,1.152999999999999997e-01,8.828999999999999071e-01,2.005000000000000000e+03
1.800000000000000168e-03,1.131000000000000200e-01,8.851000000000001089e-01,2.005000000000000000e+03
1.600000000000000077e-03,1.105000000000000010e-01,8.878999999999999115e-01,2.005000000000000000e+03
1.600000000000000077e-03,1.082000000000000045e-01,8.901999999999998803e-01,2.005000000000000000e+03
1.600000000000000077e-03,1.067000000000000171e-01,8.916999999999999371e-01,2.005000000000000000e+03
1.500000000000000031e-03,1.047000000000000153e-01,8.938000000000002609e-01,2.005000000000000000e+03
1.300000000000000157e-03,1.029000000000000192e-01,8.957999999999998186e-01,2.005000000000000000e+03
1.300000000000000157e-03,1.014000000000000040e-01,8.973000000000000975e-01,2.005000000000000000e+03
1.300000000000000157e-03,1.003000000000000141e-01,8.983999999999999764e-01,2.005000000000000000e+03
1.300000000000000157e-03,9.890000000000000180e-02,8.997999999999999332e-01,2.005000000000000000e+03
1.300000000000000157e-03,9.719999999999999474e-02,9.015000000000000790e-01,2.005000000000000000e+03
1.100000000000000066e-03,9.559999999999999054e-02,9.033000000000001029e-01,2.005000000000000000e+03
1.100000000000000066e-03,9.360000000000000264e-02,9.053000000000001046e-01,2.005000000000000000e+03
1.100000000000000066e-03,9.219999999999999030e-02,9.067000000000000615e-01,2.005000000000000000e+03
1.099999999999999849e-03,9.090000000000000857e-02,9.080000000000001403e-01,2.005000000000000000e+03
1.200000000000000112e-03,8.940000000000000724e-02,9.094000000000000972e-01,2.005000000000000000e+03
1.200000000000000112e-03,8.839999999999999247e-02,9.104000000000000981e-01,2.005000000000000000e+03
1.200000000000000112e-03,8.699999999999999400e-02,9.118000000000000549e-01,2.005000000000000000e+03
1.099999999999999849e-03,8.540000000000000369e-02,9.134999999999999787e-01,2.005000000000000000e+03
1.200000000000000112e-03,8.429999999999999993e-02,9.144999999999999796e-01,2.005000000000000000e+03
1.099999999999999849e-03,8.290000000000000147e-02,9.160000000000000364e-01,2.005000000000000000e+03
1.099999999999999849e-03,8.130000000000001115e-02,9.175999999999999712e-01,2.005000000000000000e+03
1.200000000000000112e-03,7.939999999999999836e-02,9.194000000000001060e-01,2.005000000000000000e+03
1.300000000000000157e-03,7.809999999999998888e-02,9.205999999999999739e-01,2.005000000000000000e+03
1.200000000000000112e-03,7.689999999999999614e-02,9.219000000000001638e-01,2.005000000000000000e+03
1.200000000000000112e-03,7.549999999999999767e-02,9.232999999999998986e-01,2.005000000000000000e+03
1.100000000000000066e-03,7.480000000000000537e-02,9.240999999999999215e-01,2.005000000000000000e+03
2.700000000000000143e-03,7.230000000000000315e-02,9.250000000000000444e-01,2.005000000000000000e+03
4.899999999999999842e-03,7.000000000000000666e-02,9.250999999999999224e-01,2.005000000000000000e+03
5.699999999999999338e-03,6.850000000000000533e-02,9.257999999999999563e-01,2.005000000000000000e+03
5.599999999999999943e-03,6.770000000000001017e-02,9.266999999999999682e-01,2.005000000000000000e+03
4.300000000000000003e-03,6.629999999999999782e-02,9.294000000000000039e-01,2.005000000000000000e+03
4.100000000000000346e-03,6.489999999999999936e-02,9.310000000000000497e-01,2.005000000000000000e+03
4.000000000000000083e-03,6.389999999999999847e-02,9.320999999999999286e-01,2.005000000000000000e+03
4.000000000000000083e-03,6.250000000000000000e-02,9.334999999999998854e-01,2.005000000000000000e+03
3.600000000000000335e-03,6.189999999999999669e-02,9.344999999999998863e-01,2.005000000000000000e+03
3.900000000000000688e-03,6.110000000000000153e-02,9.349999999999999423e-01,2.005000000000000000e+03
3.700000000000000597e-03,6.010000000000000064e-02,9.362000000000001432e-01,2.005000000000000000e+03
3.800000000000000426e-03,5.960000000000000714e-02,9.365999999999999881e-01,2.005000000000000000e+03
4.000000000000000951e-03,5.870000000000000911e-02,9.372999999999999110e-01,2.005000000000000000e+03
3.600000000000000335e-03,5.810000000000000581e-02,9.383000000000001339e-01,2.005000000000000000e+03
3.600000000000000335e-03,5.790000000000000702e-02,9.385000000000000009e-01,2.005000000000000000e+03
3.299999999999999982e-03,5.750000000000000944e-02,9.392000000000001458e-01,2.005000000000000000e+03
3.500000000000000507e-03,5.700000000000000899e-02,9.395000000000000018e-01,2.005000000000000000e+03
3.700000000000000597e-03,5.670000000000000734e-02,9.395999999999998797e-01,2.005000000000000000e+03
3.400000000000000244e-03,5.570000000000000645e-02,9.408999999999998476e-01,2.005000000000000000e+03
3.800000000000000426e-03,5.510000000000000314e-02,9.410999999999999366e-01,2.005000000000000000e+03
4.200000000000000608e-03,5.470000000000000556e-02,9.410999999999998256e-01,2.005000000000000000e+03
4.100000000000001213e-03,5.440000000000000391e-02,9.415000000000001146e-01,2.005000000000000000e+03
4.800000000000000447e-03,5.350000000000000588e-02,9.416999999999999815e-01,2.005000000000000000e+03
4.800000000000000447e-03,5.290000000000000258e-02,9.423000000000000265e-01,2.005000000000000000e+03
4.700000000000001052e-03,5.260000000000000092e-02,9.426999999999999824e-01,2.005000000000000000e+03
4.000000000000000951e-03,5.200000000000000455e-02,9.439999999999999503e-01,2.005000000000000000e+03
3.800000000000000426e-03,5.090000000000000080e-02,9.452999999999999181e-01,2.005000000000000000e+03
3.799999999999999992e-03,5.040000000000000036e-02,9.457999999999999741e-01,2.005000000000000000e+03
3.599999999999999901e-03,4.789999999999999813e-02,9.484999999999998987e-01,2.005000000000000000e+03
3.599999999999999901e-03,4.499999999999999833e-02,9.513999999999999124e-01,2.005000000000000000e+03
3.699999999999999730e-03,4.440000000000000197e-02,9.518999999999999684e-01,2.005000000000000000e+03
3.799999999999999992e-03,4.329999999999999821e-02,9.528999999999999693e-01,2.005000000000000000e+03
3.899999999999999821e-03,4.259999999999999898e-02,9.535000000000000142e-01,2.005000000000000000e+03
3.799999999999999992e-03,4.159999999999999809e-02,9.546000000000001151e-01,2.005000000000000000e+03
3.699999999999999730e-03,4.100000000000000172e-02,9.553000000000000380e-01,2.005000000000000000e+03
3.399999999999999377e-03,4.019999999999999962e-02,9.564000000000000279e-01,2.005000000000000000e+03
3.099999999999999457e-03,4.010000000000000370e-02,9.568000000000000949e-01,2.005000000000000000e+03
2.900000000000000234e-03,3.950000000000000039e-02,9.575999999999998957e-01,2.005000000000000000e+03
