4.18E-01;5.04E-01;7.77E-02;2.01E+03
3.37E-01;5.11E-01;1.52E-01;2.01E+03
3.24E-01;5.04E-01;1.72E-01;2.01E+03
2.78E-01;5.04E-01;2.17E-01;2.01E+03
2.35E-01;5.01E-01;2.63E-01;2.01E+03
2.28E-01;4.94E-01;2.78E-01;2.01E+03
2.02E-01;4.87E-01;3.12E-01;2.01E+03
1.73E-01;4.82E-01;3.45E-01;2.01E+03
1.69E-01;4.74E-01;3.57E-01;2.01E+03
1.52E-01;4.66E-01;3.82E-01;2.01E+03
1.40E-01;4.59E-01;4.01E-01;2.01E+03
1.39E-01;4.51E-01;4.11E-01;2.01E+03
1.28E-01;4.41E-01;4.31E-01;2.01E+03
1.18E-01;4.32E-01;4.50E-01;2.01E+03
1.17E-01;4.23E-01;4.60E-01;2.01E+03
1.09E-01;4.15E-01;4.76E-01;2.01E+03
1.04E-01;4.06E-01;4.90E-01;2.01E+03
1.02E-01;3.97E-01;5.01E-01;2.01E+03
9.71E-02;3.87E-01;5.16E-01;2.01E+03
9.23E-02;3.80E-01;5.28E-01;2.01E+03
8.99E-02;3.71E-01;5.39E-01;2.01E+03
8.58E-02;3.62E-01;5.53E-01;2.01E+03
8.29E-02;3.52E-01;5.65E-01;2.01E+03
8.27E-02;3.43E-01;5.75E-01;2.01E+03
7.95E-02;3.33E-01;5.88E-01;2.01E+03
7.62E-02;3.23E-01;6.01E-01;2.01E+03
7.59E-02;3.14E-01;6.10E-01;2.01E+03
7.38E-02;3.05E-01;6.21E-01;2.01E+03
7.08E-02;2.95E-01;6.35E-01;2.01E+03
6.94E-02;2.84E-01;6.47E-01;2.01E+03
6.54E-02;2.79E-01;6.56E-01;2.01E+03
6.20E-02;2.71E-01;6.67E-01;2.01E+03
6.05E-02;2.66E-01;6.74E-01;2.01E+03
5.85E-02;2.61E-01;6.81E-01;2.01E+03
5.56E-02;2.56E-01;6.88E-01;2.01E+03
5.50E-02;2.50E-01;6.95E-01;2.01E+03
5.34E-02;2.45E-01;7.01E-01;2.01E+03
5.19E-02;2.40E-01;7.08E-01;2.01E+03
5.16E-02;2.35E-01;7.14E-01;2.01E+03
5.04E-02;2.30E-01;7.20E-01;2.01E+03
4.83E-02;2.25E-01;7.27E-01;2.01E+03
4.81E-02;2.20E-01;7.32E-01;2.01E+03
4.56E-02;2.17E-01;7.38E-01;2.01E+03
4.41E-02;2.12E-01;7.44E-01;2.01E+03
4.37E-02;2.09E-01;7.47E-01;2.01E+03
4.28E-02;2.04E-01;7.53E-01;2.01E+03
4.19E-02;1.98E-01;7.60E-01;2.01E+03
4.22E-02;1.94E-01;7.64E-01;2.01E+03
4.19E-02;1.89E-01;7.69E-01;2.01E+03
4.10E-02;1.86E-01;7.73E-01;2.01E+03
4.14E-02;1.81E-01;7.77E-01;2.01E+03
4.07E-02;1.77E-01;7.82E-01;2.01E+03
3.99E-02;1.72E-01;7.88E-01;2.01E+03
3.95E-02;1.68E-01;7.92E-01;2.01E+03
3.86E-02;1.65E-01;7.97E-01;2.01E+03
3.67E-02;1.62E-01;8.01E-01;2.01E+03
3.59E-02;1.58E-01;8.06E-01;2.01E+03
3.46E-02;1.51E-01;8.15E-01;2.01E+03
3.32E-02;1.47E-01;8.20E-01;2.01E+03
3.18E-02;1.44E-01;8.25E-01;2.01E+03
3.06E-02;1.40E-01;8.30E-01;2.01E+03
2.89E-02;1.37E-01;8.34E-01;2.01E+03
2.85E-02;1.34E-01;8.38E-01;2.01E+03
2.83E-02;1.31E-01;8.41E-01;2.01E+03
2.77E-02;1.28E-01;8.44E-01;2.01E+03
2.72E-02;1.25E-01;8.48E-01;2.01E+03
2.57E-02;1.23E-01;8.51E-01;2.01E+03
2.51E-02;1.21E-01;8.54E-01;2.01E+03
2.41E-02;1.18E-01;8.58E-01;2.01E+03
2.40E-02;1.15E-01;8.61E-01;2.01E+03
2.34E-02;1.13E-01;8.63E-01;2.01E+03
2.26E-02;1.12E-01;8.66E-01;2.01E+03
2.20E-02;1.09E-01;8.69E-01;2.01E+03
